url,url_length,num_dots,has_https,num_subdomains,contains_ip,suspicious_words,label
https://google.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://support-google.com-341.com,33,2,0,1,0,0,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://openai.com/docs,23,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
http://login-google.com-272.com,31,2,0,1,0,1,0
https://google.com/about,24,1,1,0,0,0,1
https://wikipedia.org/docs,26,1,1,0,0,0,1
http://verify-wikipedia.org-883.com,35,2,0,1,0,1,0
http://account-wikipedia.org-255.com,36,2,0,1,0,1,0
http://account-microsoft.com-961.com,36,2,0,1,0,1,0
https://github.com/home,23,1,1,0,0,0,1
http://bank-amazon.com-789.com,30,2,0,1,0,0,0
https://amazon.com/home,23,1,1,0,0,0,1
http://support-openai.com-682.com,33,2,0,1,0,0,0
https://github.com/about,24,1,1,0,0,0,1
http://paypal-wikipedia.org-311.com,35,2,0,1,0,0,0
http://secure-github.com-605.com,32,2,0,1,0,1,0
http://secure-microsoft.com-918.com,35,2,0,1,0,1,0
http://support-google.com-745.com,33,2,0,1,0,0,0
http://paypal-openai.com-443.com,32,2,0,1,0,0,0
https://github.com/,19,1,1,0,0,0,1
http://account-wikipedia.org-653.com,36,2,0,1,0,1,0
https://microsoft.com/home,26,1,1,0,0,0,1
http://bank-google.com-473.com,30,2,0,1,0,0,0
http://secure-github.com-282.com,32,2,0,1,0,1,0
http://bank-github.com-563.com,30,2,0,1,0,0,0
https://microsoft.com/,22,1,1,0,0,0,1
http://paypal-amazon.com-794.com,32,2,0,1,0,0,0
http://account-amazon.com-164.com,33,2,0,1,0,1,0
https://microsoft.com/about,27,1,1,0,0,0,1
https://amazon.com/docs,23,1,1,0,0,0,1
http://account-microsoft.com-199.com,36,2,0,1,0,1,0
https://openai.com/,19,1,1,0,0,0,1
http://verify-openai.com-521.com,32,2,0,1,0,1,0
https://amazon.com/home,23,1,1,0,0,0,1
http://bank-google.com-180.com,30,2,0,1,0,0,0
https://microsoft.com/,22,1,1,0,0,0,1
http://bank-openai.com-606.com,30,2,0,1,0,0,0
http://update-wikipedia.org-912.com,35,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
http://secure-github.com-736.com,32,2,0,1,0,1,0
https://github.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://github.com/,19,1,1,0,0,0,1
http://paypal-wikipedia.org-875.com,35,2,0,1,0,0,0
http://update-microsoft.com-152.com,35,2,0,1,0,1,0
https://microsoft.com/home,26,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
https://microsoft.com/,22,1,1,0,0,0,1
http://verify-amazon.com-684.com,32,2,0,1,0,1,0
http://support-wikipedia.org-249.com,36,2,0,1,0,0,0
https://google.com/home,23,1,1,0,0,0,1
https://amazon.com/docs,23,1,1,0,0,0,1
http://bank-openai.com-690.com,30,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
http://login-github.com-686.com,31,2,0,1,0,1,0
http://support-wikipedia.org-424.com,36,2,0,1,0,0,0
http://account-github.com-323.com,33,2,0,1,0,1,0
https://microsoft.com/docs,26,1,1,0,0,0,1
http://login-github.com-140.com,31,2,0,1,0,1,0
https://amazon.com/about,24,1,1,0,0,0,1
https://openai.com/docs,23,1,1,0,0,0,1
http://account-github.com-210.com,33,2,0,1,0,1,0
http://login-google.com-457.com,31,2,0,1,0,1,0
http://update-github.com-377.com,32,2,0,1,0,1,0
http://login-github.com-144.com,31,2,0,1,0,1,0
http://secure-openai.com-204.com,32,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
http://bank-google.com-982.com,30,2,0,1,0,0,0
http://login-github.com-808.com,31,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
http://account-microsoft.com-237.com,36,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
https://github.com/,19,1,1,0,0,0,1
https://microsoft.com/about,27,1,1,0,0,0,1
http://verify-github.com-601.com,32,2,0,1,0,1,0
http://bank-wikipedia.org-574.com,33,2,0,1,0,0,0
https://github.com/about,24,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
http://support-openai.com-613.com,33,2,0,1,0,0,0
http://paypal-wikipedia.org-633.com,35,2,0,1,0,0,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://google.com/home,23,1,1,0,0,0,1
http://support-microsoft.com-505.com,36,2,0,1,0,0,0
http://verify-microsoft.com-776.com,35,2,0,1,0,1,0
http://account-github.com-148.com,33,2,0,1,0,1,0
http://login-microsoft.com-802.com,34,2,0,1,0,1,0
http://verify-amazon.com-352.com,32,2,0,1,0,1,0
http://update-microsoft.com-461.com,35,2,0,1,0,1,0
http://update-openai.com-193.com,32,2,0,1,0,1,0
http://update-amazon.com-834.com,32,2,0,1,0,1,0
http://account-microsoft.com-815.com,36,2,0,1,0,1,0
http://support-microsoft.com-657.com,36,2,0,1,0,0,0
https://wikipedia.org/about,27,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
http://verify-wikipedia.org-291.com,35,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
http://paypal-openai.com-621.com,32,2,0,1,0,0,0
https://openai.com/home,23,1,1,0,0,0,1
https://amazon.com/home,23,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
http://paypal-google.com-124.com,32,2,0,1,0,0,0
http://account-openai.com-108.com,33,2,0,1,0,1,0
http://update-openai.com-474.com,32,2,0,1,0,1,0
http://paypal-wikipedia.org-132.com,35,2,0,1,0,0,0
http://bank-microsoft.com-219.com,33,2,0,1,0,0,0
https://google.com/home,23,1,1,0,0,0,1
http://support-openai.com-417.com,33,2,0,1,0,0,0
https://wikipedia.org/docs,26,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
https://microsoft.com/home,26,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
http://login-microsoft.com-694.com,34,2,0,1,0,1,0
http://verify-amazon.com-399.com,32,2,0,1,0,1,0
http://login-github.com-669.com,31,2,0,1,0,1,0
https://wikipedia.org/docs,26,1,1,0,0,0,1
http://paypal-github.com-228.com,32,2,0,1,0,0,0
https://microsoft.com/,22,1,1,0,0,0,1
http://login-google.com-559.com,31,2,0,1,0,1,0
https://openai.com/about,24,1,1,0,0,0,1
http://secure-github.com-105.com,32,2,0,1,0,1,0
http://verify-github.com-998.com,32,2,0,1,0,1,0
http://paypal-github.com-758.com,32,2,0,1,0,0,0
https://openai.com/home,23,1,1,0,0,0,1
http://account-amazon.com-794.com,33,2,0,1,0,1,0
https://github.com/home,23,1,1,0,0,0,1
https://openai.com/,19,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
https://wikipedia.org/docs,26,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
http://update-google.com-621.com,32,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
http://login-openai.com-746.com,31,2,0,1,0,1,0
http://secure-github.com-204.com,32,2,0,1,0,1,0
http://secure-github.com-791.com,32,2,0,1,0,1,0
http://paypal-google.com-354.com,32,2,0,1,0,0,0
https://openai.com/docs,23,1,1,0,0,0,1
http://login-openai.com-854.com,31,2,0,1,0,1,0
http://update-wikipedia.org-749.com,35,2,0,1,0,1,0
https://microsoft.com/,22,1,1,0,0,0,1
https://google.com/about,24,1,1,0,0,0,1
http://support-amazon.com-558.com,33,2,0,1,0,0,0
https://openai.com/about,24,1,1,0,0,0,1
https://google.com/about,24,1,1,0,0,0,1
http://support-google.com-932.com,33,2,0,1,0,0,0
https://amazon.com/home,23,1,1,0,0,0,1
https://microsoft.com/,22,1,1,0,0,0,1
https://openai.com/docs,23,1,1,0,0,0,1
https://google.com/home,23,1,1,0,0,0,1
http://account-amazon.com-133.com,33,2,0,1,0,1,0
http://support-openai.com-143.com,33,2,0,1,0,0,0
http://update-openai.com-193.com,32,2,0,1,0,1,0
http://account-google.com-246.com,33,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://google.com/docs,23,1,1,0,0,0,1
https://github.com/about,24,1,1,0,0,0,1
http://update-google.com-840.com,32,2,0,1,0,1,0
https://wikipedia.org/about,27,1,1,0,0,0,1
http://update-github.com-264.com,32,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
http://paypal-wikipedia.org-456.com,35,2,0,1,0,0,0
https://github.com/about,24,1,1,0,0,0,1
http://verify-openai.com-882.com,32,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://google.com/about,24,1,1,0,0,0,1
https://wikipedia.org/home,26,1,1,0,0,0,1
http://login-openai.com-217.com,31,2,0,1,0,1,0
http://account-openai.com-568.com,33,2,0,1,0,1,0
https://openai.com/,19,1,1,0,0,0,1
https://google.com/about,24,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
http://support-amazon.com-718.com,33,2,0,1,0,0,0
https://github.com/,19,1,1,0,0,0,1
http://login-microsoft.com-338.com,34,2,0,1,0,1,0
http://paypal-google.com-876.com,32,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
https://amazon.com/,19,1,1,0,0,0,1
http://bank-microsoft.com-176.com,33,2,0,1,0,0,0
http://account-google.com-845.com,33,2,0,1,0,1,0
http://bank-amazon.com-402.com,30,2,0,1,0,0,0
https://microsoft.com/,22,1,1,0,0,0,1
https://amazon.com/home,23,1,1,0,0,0,1
https://microsoft.com/about,27,1,1,0,0,0,1
https://wikipedia.org/,22,1,1,0,0,0,1
https://amazon.com/home,23,1,1,0,0,0,1
http://bank-amazon.com-872.com,30,2,0,1,0,0,0
http://paypal-amazon.com-815.com,32,2,0,1,0,0,0
https://google.com/home,23,1,1,0,0,0,1
http://secure-wikipedia.org-680.com,35,2,0,1,0,1,0
http://secure-wikipedia.org-755.com,35,2,0,1,0,1,0
http://login-openai.com-898.com,31,2,0,1,0,1,0
http://bank-google.com-490.com,30,2,0,1,0,0,0
http://account-github.com-581.com,33,2,0,1,0,1,0
https://github.com/docs,23,1,1,0,0,0,1
http://verify-microsoft.com-148.com,35,2,0,1,0,1,0
http://account-github.com-988.com,33,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
http://login-microsoft.com-219.com,34,2,0,1,0,1,0
https://google.com/,19,1,1,0,0,0,1
http://verify-microsoft.com-108.com,35,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
https://github.com/,19,1,1,0,0,0,1
http://update-microsoft.com-540.com,35,2,0,1,0,1,0
http://update-amazon.com-535.com,32,2,0,1,0,1,0
http://secure-amazon.com-207.com,32,2,0,1,0,1,0
https://github.com/docs,23,1,1,0,0,0,1
http://update-google.com-441.com,32,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
https://wikipedia.org/,22,1,1,0,0,0,1
https://amazon.com/docs,23,1,1,0,0,0,1
http://login-microsoft.com-250.com,34,2,0,1,0,1,0
http://update-amazon.com-751.com,32,2,0,1,0,1,0
http://support-microsoft.com-487.com,36,2,0,1,0,0,0
http://verify-openai.com-150.com,32,2,0,1,0,1,0
https://openai.com/docs,23,1,1,0,0,0,1
http://support-amazon.com-857.com,33,2,0,1,0,0,0
http://verify-github.com-114.com,32,2,0,1,0,1,0
http://bank-openai.com-272.com,30,2,0,1,0,0,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://update-google.com-734.com,32,2,0,1,0,1,0
http://paypal-microsoft.com-626.com,35,2,0,1,0,0,0
https://wikipedia.org/about,27,1,1,0,0,0,1
http://account-microsoft.com-683.com,36,2,0,1,0,1,0
https://microsoft.com/about,27,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
https://wikipedia.org/docs,26,1,1,0,0,0,1
http://login-openai.com-883.com,31,2,0,1,0,1,0
https://microsoft.com/docs,26,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
http://paypal-wikipedia.org-469.com,35,2,0,1,0,0,0
https://microsoft.com/docs,26,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
http://support-openai.com-831.com,33,2,0,1,0,0,0
http://support-github.com-423.com,33,2,0,1,0,0,0
https://github.com/,19,1,1,0,0,0,1
https://amazon.com/about,24,1,1,0,0,0,1
http://login-amazon.com-434.com,31,2,0,1,0,1,0
https://openai.com/home,23,1,1,0,0,0,1
http://support-amazon.com-876.com,33,2,0,1,0,0,0
http://secure-amazon.com-710.com,32,2,0,1,0,1,0
http://login-wikipedia.org-282.com,34,2,0,1,0,1,0
http://support-amazon.com-986.com,33,2,0,1,0,0,0
http://secure-microsoft.com-515.com,35,2,0,1,0,1,0
http://paypal-google.com-261.com,32,2,0,1,0,0,0
https://openai.com/,19,1,1,0,0,0,1
http://update-microsoft.com-782.com,35,2,0,1,0,1,0
http://bank-amazon.com-776.com,30,2,0,1,0,0,0
http://account-github.com-210.com,33,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
https://openai.com/,19,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
https://amazon.com/,19,1,1,0,0,0,1
http://update-microsoft.com-901.com,35,2,0,1,0,1,0
http://support-wikipedia.org-442.com,36,2,0,1,0,0,0
http://support-microsoft.com-537.com,36,2,0,1,0,0,0
http://bank-google.com-407.com,30,2,0,1,0,0,0
http://support-microsoft.com-967.com,36,2,0,1,0,0,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://amazon.com/docs,23,1,1,0,0,0,1
http://update-google.com-371.com,32,2,0,1,0,1,0
http://support-wikipedia.org-620.com,36,2,0,1,0,0,0
http://account-wikipedia.org-313.com,36,2,0,1,0,1,0
http://paypal-google.com-729.com,32,2,0,1,0,0,0
http://paypal-microsoft.com-671.com,35,2,0,1,0,0,0
https://github.com/home,23,1,1,0,0,0,1
https://microsoft.com/,22,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
http://update-amazon.com-570.com,32,2,0,1,0,1,0
https://wikipedia.org/about,27,1,1,0,0,0,1
http://secure-github.com-309.com,32,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
http://paypal-amazon.com-122.com,32,2,0,1,0,0,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://amazon.com/,19,1,1,0,0,0,1
https://microsoft.com/about,27,1,1,0,0,0,1
https://wikipedia.org/home,26,1,1,0,0,0,1
http://support-google.com-322.com,33,2,0,1,0,0,0
https://microsoft.com/docs,26,1,1,0,0,0,1
https://google.com/docs,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
https://openai.com/,19,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://support-openai.com-729.com,33,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
http://bank-microsoft.com-356.com,33,2,0,1,0,0,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
http://verify-microsoft.com-961.com,35,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
https://wikipedia.org/docs,26,1,1,0,0,0,1
http://account-github.com-350.com,33,2,0,1,0,1,0
https://wikipedia.org/docs,26,1,1,0,0,0,1
https://wikipedia.org/docs,26,1,1,0,0,0,1
http://update-google.com-867.com,32,2,0,1,0,1,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://openai.com/,19,1,1,0,0,0,1
http://account-wikipedia.org-415.com,36,2,0,1,0,1,0
http://secure-github.com-306.com,32,2,0,1,0,1,0
https://github.com/home,23,1,1,0,0,0,1
http://secure-microsoft.com-929.com,35,2,0,1,0,1,0
https://github.com/docs,23,1,1,0,0,0,1
http://login-wikipedia.org-158.com,34,2,0,1,0,1,0
http://account-amazon.com-181.com,33,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
https://openai.com/docs,23,1,1,0,0,0,1
https://google.com/about,24,1,1,0,0,0,1
http://update-wikipedia.org-716.com,35,2,0,1,0,1,0
https://github.com/docs,23,1,1,0,0,0,1
https://google.com/docs,23,1,1,0,0,0,1
http://update-openai.com-818.com,32,2,0,1,0,1,0
http://support-github.com-325.com,33,2,0,1,0,0,0
http://bank-google.com-874.com,30,2,0,1,0,0,0
http://verify-google.com-803.com,32,2,0,1,0,1,0
https://google.com/docs,23,1,1,0,0,0,1
http://login-google.com-876.com,31,2,0,1,0,1,0
http://bank-github.com-390.com,30,2,0,1,0,0,0
http://support-microsoft.com-431.com,36,2,0,1,0,0,0
https://openai.com/,19,1,1,0,0,0,1
http://bank-amazon.com-546.com,30,2,0,1,0,0,0
https://wikipedia.org/about,27,1,1,0,0,0,1
http://verify-google.com-429.com,32,2,0,1,0,1,0
https://google.com/docs,23,1,1,0,0,0,1
http://verify-wikipedia.org-428.com,35,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
http://bank-google.com-411.com,30,2,0,1,0,0,0
https://wikipedia.org/,22,1,1,0,0,0,1
http://support-microsoft.com-561.com,36,2,0,1,0,0,0
https://github.com/about,24,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
http://support-microsoft.com-194.com,36,2,0,1,0,0,0
http://paypal-openai.com-888.com,32,2,0,1,0,0,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://openai.com/,19,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
http://update-github.com-741.com,32,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://secure-github.com-873.com,32,2,0,1,0,1,0
https://openai.com/,19,1,1,0,0,0,1
https://google.com/docs,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://support-openai.com-997.com,33,2,0,1,0,0,0
http://verify-wikipedia.org-544.com,35,2,0,1,0,1,0
http://support-google.com-974.com,33,2,0,1,0,0,0
http://account-microsoft.com-970.com,36,2,0,1,0,1,0
https://wikipedia.org/,22,1,1,0,0,0,1
http://update-wikipedia.org-913.com,35,2,0,1,0,1,0
http://update-openai.com-120.com,32,2,0,1,0,1,0
https://wikipedia.org/docs,26,1,1,0,0,0,1
https://github.com/about,24,1,1,0,0,0,1
http://update-github.com-696.com,32,2,0,1,0,1,0
http://login-github.com-633.com,31,2,0,1,0,1,0
http://login-openai.com-140.com,31,2,0,1,0,1,0
http://update-wikipedia.org-580.com,35,2,0,1,0,1,0
http://verify-amazon.com-705.com,32,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
http://support-amazon.com-639.com,33,2,0,1,0,0,0
https://amazon.com/about,24,1,1,0,0,0,1
http://bank-microsoft.com-792.com,33,2,0,1,0,0,0
http://verify-microsoft.com-282.com,35,2,0,1,0,1,0
https://google.com/,19,1,1,0,0,0,1
http://login-microsoft.com-249.com,34,2,0,1,0,1,0
http://account-wikipedia.org-722.com,36,2,0,1,0,1,0
http://account-amazon.com-626.com,33,2,0,1,0,1,0
http://update-google.com-491.com,32,2,0,1,0,1,0
http://support-google.com-301.com,33,2,0,1,0,0,0
https://amazon.com/,19,1,1,0,0,0,1
http://update-amazon.com-426.com,32,2,0,1,0,1,0
https://github.com/home,23,1,1,0,0,0,1
http://support-google.com-486.com,33,2,0,1,0,0,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://bank-openai.com-101.com,30,2,0,1,0,0,0
https://wikipedia.org/home,26,1,1,0,0,0,1
http://update-amazon.com-678.com,32,2,0,1,0,1,0
http://support-github.com-721.com,33,2,0,1,0,0,0
http://update-github.com-645.com,32,2,0,1,0,1,0
http://paypal-amazon.com-164.com,32,2,0,1,0,0,0
http://update-github.com-639.com,32,2,0,1,0,1,0
http://paypal-wikipedia.org-792.com,35,2,0,1,0,0,0
http://update-google.com-326.com,32,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
http://update-amazon.com-176.com,32,2,0,1,0,1,0
http://bank-microsoft.com-807.com,33,2,0,1,0,0,0
http://support-wikipedia.org-788.com,36,2,0,1,0,0,0
https://amazon.com/about,24,1,1,0,0,0,1
https://wikipedia.org/home,26,1,1,0,0,0,1
https://wikipedia.org/,22,1,1,0,0,0,1
http://secure-google.com-478.com,32,2,0,1,0,1,0
http://secure-google.com-105.com,32,2,0,1,0,1,0
http://login-google.com-197.com,31,2,0,1,0,1,0
https://google.com/,19,1,1,0,0,0,1
http://bank-google.com-179.com,30,2,0,1,0,0,0
http://support-github.com-150.com,33,2,0,1,0,0,0
https://amazon.com/home,23,1,1,0,0,0,1
http://verify-github.com-227.com,32,2,0,1,0,1,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
http://support-openai.com-764.com,33,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
https://openai.com/docs,23,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
http://paypal-openai.com-416.com,32,2,0,1,0,0,0
http://update-github.com-339.com,32,2,0,1,0,1,0
http://support-wikipedia.org-621.com,36,2,0,1,0,0,0
http://account-microsoft.com-879.com,36,2,0,1,0,1,0
https://amazon.com/about,24,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
http://support-amazon.com-108.com,33,2,0,1,0,0,0
https://amazon.com/home,23,1,1,0,0,0,1
http://verify-github.com-579.com,32,2,0,1,0,1,0
http://account-microsoft.com-552.com,36,2,0,1,0,1,0
http://account-amazon.com-280.com,33,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://login-microsoft.com-414.com,34,2,0,1,0,1,0
http://account-google.com-272.com,33,2,0,1,0,1,0
http://bank-amazon.com-541.com,30,2,0,1,0,0,0
http://bank-wikipedia.org-690.com,33,2,0,1,0,0,0
https://google.com/about,24,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
http://secure-google.com-863.com,32,2,0,1,0,1,0
http://update-google.com-148.com,32,2,0,1,0,1,0
https://openai.com/,19,1,1,0,0,0,1
https://github.com/,19,1,1,0,0,0,1
http://update-google.com-170.com,32,2,0,1,0,1,0
https://openai.com/home,23,1,1,0,0,0,1
https://amazon.com/docs,23,1,1,0,0,0,1
http://account-wikipedia.org-402.com,36,2,0,1,0,1,0
http://verify-google.com-573.com,32,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://bank-github.com-417.com,30,2,0,1,0,0,0
http://update-wikipedia.org-390.com,35,2,0,1,0,1,0
http://paypal-microsoft.com-603.com,35,2,0,1,0,0,0
http://secure-amazon.com-397.com,32,2,0,1,0,1,0
http://bank-wikipedia.org-617.com,33,2,0,1,0,0,0
https://github.com/home,23,1,1,0,0,0,1
https://github.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
http://support-wikipedia.org-339.com,36,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
http://bank-wikipedia.org-346.com,33,2,0,1,0,0,0
http://verify-amazon.com-485.com,32,2,0,1,0,1,0
http://account-openai.com-916.com,33,2,0,1,0,1,0
https://google.com/home,23,1,1,0,0,0,1
http://support-github.com-270.com,33,2,0,1,0,0,0
http://paypal-wikipedia.org-514.com,35,2,0,1,0,0,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://login-openai.com-365.com,31,2,0,1,0,1,0
http://update-openai.com-737.com,32,2,0,1,0,1,0
https://openai.com/about,24,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
https://github.com/docs,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
http://support-wikipedia.org-333.com,36,2,0,1,0,0,0
http://bank-wikipedia.org-546.com,33,2,0,1,0,0,0
https://microsoft.com/home,26,1,1,0,0,0,1
http://support-microsoft.com-612.com,36,2,0,1,0,0,0
https://github.com/home,23,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
http://account-google.com-156.com,33,2,0,1,0,1,0
http://secure-github.com-652.com,32,2,0,1,0,1,0
https://microsoft.com/,22,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
https://google.com/,19,1,1,0,0,0,1
http://update-amazon.com-190.com,32,2,0,1,0,1,0
https://github.com/,19,1,1,0,0,0,1
http://account-microsoft.com-524.com,36,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
http://verify-amazon.com-748.com,32,2,0,1,0,1,0
http://account-google.com-702.com,33,2,0,1,0,1,0
https://openai.com/about,24,1,1,0,0,0,1
https://github.com/,19,1,1,0,0,0,1
http://paypal-wikipedia.org-535.com,35,2,0,1,0,0,0
https://google.com/docs,23,1,1,0,0,0,1
https://github.com/about,24,1,1,0,0,0,1
http://secure-wikipedia.org-304.com,35,2,0,1,0,1,0
http://secure-amazon.com-978.com,32,2,0,1,0,1,0
https://wikipedia.org/home,26,1,1,0,0,0,1
https://openai.com/about,24,1,1,0,0,0,1
https://wikipedia.org/about,27,1,1,0,0,0,1
https://openai.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://login-amazon.com-896.com,31,2,0,1,0,1,0
https://amazon.com/docs,23,1,1,0,0,0,1
http://update-microsoft.com-916.com,35,2,0,1,0,1,0
https://microsoft.com/about,27,1,1,0,0,0,1
http://paypal-microsoft.com-540.com,35,2,0,1,0,0,0
https://google.com/home,23,1,1,0,0,0,1
https://amazon.com/home,23,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
https://microsoft.com/docs,26,1,1,0,0,0,1
http://update-github.com-285.com,32,2,0,1,0,1,0
http://update-google.com-902.com,32,2,0,1,0,1,0
http://account-microsoft.com-225.com,36,2,0,1,0,1,0
https://google.com/,19,1,1,0,0,0,1
https://google.com/docs,23,1,1,0,0,0,1
https://microsoft.com/home,26,1,1,0,0,0,1
http://support-amazon.com-906.com,33,2,0,1,0,0,0
https://google.com/home,23,1,1,0,0,0,1
https://wikipedia.org/home,26,1,1,0,0,0,1
http://secure-openai.com-704.com,32,2,0,1,0,1,0
https://wikipedia.org/about,27,1,1,0,0,0,1
http://secure-amazon.com-770.com,32,2,0,1,0,1,0
https://wikipedia.org/,22,1,1,0,0,0,1
https://microsoft.com/about,27,1,1,0,0,0,1
https://github.com/about,24,1,1,0,0,0,1
http://login-amazon.com-385.com,31,2,0,1,0,1,0
http://bank-github.com-486.com,30,2,0,1,0,0,0
http://login-google.com-376.com,31,2,0,1,0,1,0
http://bank-openai.com-416.com,30,2,0,1,0,0,0
http://update-openai.com-161.com,32,2,0,1,0,1,0
http://login-microsoft.com-326.com,34,2,0,1,0,1,0
http://paypal-wikipedia.org-807.com,35,2,0,1,0,0,0
http://update-wikipedia.org-332.com,35,2,0,1,0,1,0
https://microsoft.com/about,27,1,1,0,0,0,1
https://amazon.com/about,24,1,1,0,0,0,1
http://verify-microsoft.com-249.com,35,2,0,1,0,1,0
http://account-google.com-704.com,33,2,0,1,0,1,0
https://microsoft.com/,22,1,1,0,0,0,1
http://login-microsoft.com-664.com,34,2,0,1,0,1,0
